Type,Time(%),Time,Calls,Avg,Min,Max,Name
GPU activities,0.960501,0.240511,10001.0,0.024048,22.813,0.038334,"gpu_propErrorBackwards(Neuron*, double*, int)"
GPU activities,0.704362,0.176374,10001.0,0.017635,17.239,0.030574,"gpu_setBackwardError(Neuron*, double, int)"
GPU activities,0.655794,0.164212,151.0,1.087496,617.304,1.253357,"gpu_getSumAndMaxMin(double*, double*, double*, double*, int)"
GPU activities,0.438724,0.109857,20908.0,0.005254,4.323,0.017864,"gpu_setInt(int*, int)"
GPU activities,0.390117,0.097686,10001.0,0.009767,9.427,0.01651,"gpu_calcErrorWeightProductSum(Neuron*, int, int, double*)"
GPU activities,0.315978,0.079121,10001.0,0.007911,7.187,0.022813,"gpu_getOutputs(Neuron*, double*, int)"
GPU activities,0.196327,0.049161,30456.0,0.001614,1.51,0.006823,[CUDA memcpy DtoH]
GPU activities,0.194224,0.048634,3775.0,0.012883,6.406,0.015052,"gpu_setDouble(double*, double)"
GPU activities,0.121505,0.030425,30308.0,0.001003,0.729,0.070678,[CUDA memcpy HtoD]
GPU activities,0.007152,0.001791,151.0,0.01186,6.667,0.015626,[CUDA memcpy DtoD]
GPU activities,0.005588,0.001399,151.0,0.009266,5.208,0.014427,"gpu_setValuesInArray(double, double*)"
GPU activities,0.000087,0.000022,2.0,0.010911,9.583,0.01224,"gpu_setLearningRate(Neuron*, double, int)"
API calls,67.04504,27.73329,90012.0,0.308106,6.979,16.806458,cudaDeviceSynchronize
API calls,16.372386,6.772464,124998.0,0.05418,29.219,10.805583,cudaLaunchKernel
API calls,11.973764,4.952967,60915.0,0.081309,29.115,18.282626,cudaMemcpy
API calls,4.608437,1.906287,35296.0,0.054008,16.146,346.889207,cudaMalloc
API calls,0.000316,0.000131,97.0,0.001348,0.781,0.025782,cuDeviceGetAttribute
API calls,0.000026,0.000011,1.0,0.010626,10.626,0.010626,cuDeviceTotalMem
API calls,0.000016,0.000007,3.0,0.002187,1.406,0.002917,cuDeviceGetCount
API calls,0.000008,0.000003,2.0,0.001588,1.146,0.002031,cuDeviceGet
API calls,0.000004,0.000002,1.0,0.001823,1.823,0.001823,cuDeviceGetName
API calls,0.000003,0.000001,1.0,0.00125,1.25,0.00125,cuDeviceGetUuid
,%,s,,ms,ms,ms,
GPU activities,87.435409,19.839548,20002.0,0.991878,0.079012,5.874233,"gpu_calcOutputs(Neuron*, int*)"
GPU activities,5.603286,1.271415,20002.0,0.063564,0.005052,0.394279,"gpu_updateWeights(Neuron*, int)"
GPU activities,2.800498,0.635448,20003.0,0.031767,0.004271,0.186619,"gpu_setInputs(Neuron*, double*, int)"
GPU activities,0.957412,0.217242,10001.0,0.021721,0.017344,0.073855,"gpu_propErrorBackwards(Neuron*, double*, int)"
GPU activities,0.827763,0.187824,151.0,1.243866,1.234296,1.253047,"gpu_getSumAndMaxMin(double*, double*, double*, double*, int)"
GPU activities,0.698849,0.158573,10001.0,0.015855,0.013072,0.059846,"gpu_setBackwardError(Neuron*, double, int)"
GPU activities,0.441835,0.100255,20908.0,0.004795,0.003333,0.017917,"gpu_setInt(int*, int)"
GPU activities,0.379509,0.086113,10001.0,0.00861,0.006927,0.032657,"gpu_calcErrorWeightProductSum(Neuron*, int, int, double*)"
GPU activities,0.303821,0.068939,10001.0,0.006893,0.005625,0.022137,"gpu_getOutputs(Neuron*, double*, int)"
GPU activities,0.216493,0.049123,3775.0,0.013012,0.012708,0.015314,"gpu_setDouble(double*, double)"
GPU activities,0.197486,0.044811,30456.0,0.001471,0.001145,0.007083,[CUDA memcpy DtoH]
GPU activities,0.121275,0.027518,30308.0,0.000907,0.00052,0.070731,[CUDA memcpy HtoD]
GPU activities,0.00916,0.002078,151.0,0.013764,0.01323,0.015521,[CUDA memcpy DtoD]
GPU activities,0.007021,0.001593,151.0,0.010549,0.010416,0.014062,"gpu_setValuesInArray(double, double*)"
GPU activities,0.000182,0.000041,2.0,0.020677,0.018386,0.022969,"gpu_setLearningRate(Neuron*, double, int)"
API calls,66.655597,24.65242,90012.0,0.273879,0.006979,6.074578,cudaDeviceSynchronize
API calls,16.742502,6.192176,124998.0,0.049538,0.02823,1.044548,cudaLaunchKernel
API calls,11.669386,4.315896,60915.0,0.070851,0.026771,2.213994,cudaMemcpy
API calls,4.9321,1.824126,35296.0,0.05168,0.016042,347.396259,cudaMalloc
API calls,0.000354,0.000131,97.0,0.001348,0.000781,0.027969,cuDeviceGetAttribute
API calls,0.000029,0.000011,1.0,0.010625,0.010625,0.010625,cuDeviceTotalMem
API calls,0.000016,0.000006,3.0,0.002014,0.001302,0.002917,cuDeviceGetCount
API calls,0.000008,0.000003,2.0,0.001562,0.001146,0.001979,cuDeviceGet
API calls,0.000004,0.000002,1.0,0.001614,0.001614,0.001614,cuDeviceGetName
API calls,0.000003,0.000001,1.0,0.001198,0.001198,0.001198,cuDeviceGetUuid
,%,s,,ms,ms,ms,
GPU activities,87.434577,18.999009,20002.0,0.949855,0.079064,5.873252,"gpu_calcOutputs(Neuron*, int*)"
GPU activities,5.582496,1.213043,20002.0,0.060646,0.005052,0.395633,"gpu_updateWeights(Neuron*, int)"
GPU activities,2.776195,0.60325,20003.0,0.030157,0.004114,0.185421,"gpu_setInputs(Neuron*, double*, int)"
GPU activities,0.950371,0.20651,10001.0,0.020648,0.017187,0.073595,"gpu_propErrorBackwards(Neuron*, double*, int)"
GPU activities,0.864347,0.187817,151.0,1.243824,1.234244,1.252944,"gpu_getSumAndMaxMin(double*, double*, double*, double*, int)"
GPU activities,0.692525,0.150482,10001.0,0.015046,0.01302,0.058907,"gpu_setBackwardError(Neuron*, double, int)"
GPU activities,0.442945,0.096249,20908.0,0.004603,0.003282,0.017761,"gpu_setInt(int*, int)"
GPU activities,0.386049,0.083886,10001.0,0.008387,0.007135,0.032917,"gpu_calcErrorWeightProductSum(Neuron*, int, int, double*)"
GPU activities,0.308861,0.067114,10001.0,0.00671,0.005677,0.022188,"gpu_getOutputs(Neuron*, double*, int)"
GPU activities,0.226086,0.049127,3775.0,0.013013,0.012708,0.015834,"gpu_setDouble(double*, double)"
GPU activities,0.197677,0.042954,30456.0,0.00141,0.001145,0.006823,[CUDA memcpy DtoH]
GPU activities,0.120998,0.026292,30308.0,0.000867,0.00052,0.070731,[CUDA memcpy HtoD]
GPU activities,0.009351,0.002032,151.0,0.013456,0.013021,0.015781,[CUDA memcpy DtoD]
GPU activities,0.007336,0.001594,151.0,0.010556,0.010416,0.01349,"gpu_setValuesInArray(double, double*)"
GPU activities,0.000188,0.000041,2.0,0.020443,0.018386,0.022501,"gpu_setLearningRate(Neuron*, double, int)"
API calls,64.1017,24.268204,90012.0,0.26961,0.006823,18.024213,cudaDeviceSynchronize
API calls,17.987905,6.810024,124998.0,0.054481,0.029011,11.085606,cudaLaunchKernel
API calls,12.761284,4.831283,60915.0,0.079311,0.027032,17.838846,cudaMemcpy
API calls,5.148812,1.949284,35296.0,0.055226,0.015938,358.608748,cudaMalloc
API calls,0.000247,0.000094,97.0,0.000964,0.000521,0.019063,cuDeviceGetAttribute
API calls,0.000024,0.000009,1.0,0.009011,0.009011,0.009011,cuDeviceTotalMem
API calls,0.000014,0.000005,3.0,0.001788,0.00125,0.002813,cuDeviceGetCount
API calls,0.000008,0.000003,2.0,0.00151,0.000833,0.002188,cuDeviceGet
API calls,0.000003,0.000001,1.0,0.001094,0.001094,0.001094,cuDeviceGetName
API calls,0.000002,0.000001,1.0,0.000885,0.000885,0.000885,cuDeviceGetUuid
