Type,Time(%),Time,Calls,Avg,Min,Max,Name
GPU activities,28.542828,8.992352,10001.0,0.899145,0.860665,1.053602,"gpu_calcOutputs_and_PropInputs_less_blocks(Neuron*, int*, int, double*, int, double*, double*, int, int, int)"
GPU activities,15.887969,5.005468,10001.0,0.500496,0.406189,0.646527,"gpu_updateWeights_first_layer_less_blocks(Neuron*, int, double*)"
GPU activities,1.448097,0.45622,10001.0,0.045617,0.042297,0.057819,"gpu_calcErrorWeightProductSum_less_blocks_final_layer_lms(Neuron*, Neuron*, int, int, double*, double*, int, int, double)"
GPU activities,0.49369,0.155536,10001.0,0.015552,0.014689,0.018856,"gpu_calcOutputs_less_blocks_final_layer(Neuron*, int*, int, double*, double*, int, int, int)"
GPU activities,0.384569,0.121158,10025.0,0.012085,0.001041,0.014896,"gpu_setDouble(double*, double)"
GPU activities,0.353929,0.111505,401.0,0.278066,0.273467,0.656112,"gpu_getSumAndMaxMin(double*, double*, double*, double*, int)"
GPU activities,0.084735,0.026695,2406.0,0.011095,0.001094,0.016565,"gpu_setInt(int*, int)"
GPU activities,0.011687,0.003682,401.0,0.009181,0.007917,0.017346,"void gen_sequenced<curandStateXORWOW, double, int, __operator_&__(double curand_uniform_double_noargs<curandStateXORWOW>(curandStateXORWOW*, int)), rng_config<curandStateXORWOW>>(curandStateXORWOW*, double*, unsigned long, unsigned long, int)"
GPU activities,0.004911,0.001547,1203.0,0.001286,0.000677,0.008595,[CUDA memcpy DtoH]
GPU activities,0.002836,0.000893,403.0,0.002216,0.001458,0.12965,[CUDA memcpy DtoD]
GPU activities,0.001069,0.000337,805.0,0.000418,0.000208,0.119545,[CUDA memcpy HtoD]
GPU activities,0.000061,0.000019,2.0,0.009663,0.001668,0.017658,"gpu_setLearningRate(Neuron*, double, int)"
API calls,41.441873,16.989353,802.0,21.183731,0.004063,305.505366,cudaFree
API calls,33.011237,13.533161,10003.0,1.35291,0.013178,8.032581,cudaDeviceSynchronize
API calls,18.336171,7.517027,14446.0,0.520353,0.017398,372.211323,cudaMalloc
API calls,6.210081,2.545861,53640.0,0.047461,0.027346,1.07829,cudaLaunchKernel
API calls,0.825858,0.338566,2411.0,0.140425,0.04313,0.939631,cudaMemcpy
API calls,0.071537,0.029327,401.0,0.073135,0.036722,0.145327,cudaGetDeviceProperties
API calls,0.071369,0.029258,411.0,0.071187,0.033337,0.848424,cudaMallocHost
API calls,0.021041,0.008626,401.0,0.02151,0.017033,0.074799,cudaThreadSynchronize
API calls,0.005045,0.002068,1604.0,0.001289,0.000625,0.002865,cudaGetLastError
API calls,0.005037,0.002065,401.0,0.005149,0.00375,0.045682,cudaGetDevice
API calls,0.000634,0.00026,191.0,0.00136,0.000677,0.038129,cuDeviceGetAttribute
API calls,0.000055,0.000023,2.0,0.011303,0.008907,0.013699,cuDeviceTotalMem
API calls,0.00002,0.000008,4.0,0.002018,0.001458,0.003022,cuDeviceGetCount
API calls,0.000013,0.000005,1.0,0.005261,0.005261,0.005261,cuInit
API calls,0.000011,0.000004,3.0,0.001458,0.001146,0.001927,cuDeviceGet
API calls,0.000009,0.000004,2.0,0.001875,0.001875,0.001876,cuDeviceGetName
API calls,0.000005,0.000002,2.0,0.001094,0.00099,0.001198,cuDeviceGetUuid
API calls,0.000004,0.000002,1.0,0.001719,0.001719,0.001719,cuDriverGetVersion
,%,s,,ms,ms,ms,
GPU activities,52.343247,16.367767,401.0,40.817373,39.015358,155.678735,"generate_seed_pseudo(__int64, __int64, __int64, curandOrdering, curandStateXORWOW*, unsigned int*)"
GPU activities,28.878205,9.030233,10001.0,0.902933,0.86951,0.995459,"gpu_calcOutputs_and_PropInputs_less_blocks(Neuron*, int*, int, double*, int, double*, double*, int, int, int)"
GPU activities,15.966967,4.992881,10001.0,0.499238,0.40879,0.627456,"gpu_updateWeights_first_layer_less_blocks(Neuron*, int, double*)"
GPU activities,1.482741,0.463654,10001.0,0.04636,0.042974,0.057454,"gpu_calcErrorWeightProductSum_less_blocks_final_layer_lms(Neuron*, Neuron*, int, int, double*, double*, int, int, double)"
GPU activities,0.477366,0.149273,10001.0,0.014925,0.014428,0.018804,"gpu_calcOutputs_less_blocks_final_layer(Neuron*, int*, int, double*, double*, int, int, int)"
GPU activities,0.387788,0.121262,10025.0,0.012095,0.001041,0.016147,"gpu_setDouble(double*, double)"
GPU activities,0.353803,0.110634,401.0,0.275896,0.272526,0.655532,"gpu_getSumAndMaxMin(double*, double*, double*, double*, int)"
GPU activities,0.08534,0.026686,2406.0,0.011091,0.001041,0.016616,"gpu_setInt(int*, int)"
GPU activities,0.01527,0.004775,401.0,0.011907,0.007918,0.270495,"void gen_sequenced<curandStateXORWOW, double, int, __operator_&__(double curand_uniform_double_noargs<curandStateXORWOW>(curandStateXORWOW*, int)), rng_config<curandStateXORWOW>>(curandStateXORWOW*, double*, unsigned long, unsigned long, int)"
GPU activities,0.004924,0.00154,1203.0,0.001279,0.000677,0.008803,[CUDA memcpy DtoH]
GPU activities,0.003203,0.001002,403.0,0.002485,0.001512,0.131054,[CUDA memcpy DtoD]
GPU activities,0.001076,0.000337,805.0,0.000418,0.000208,0.120064,[CUDA memcpy HtoD]
GPU activities,0.00007,0.000022,2.0,0.010938,0.001666,0.02021,"gpu_setLearningRate(Neuron*, double, int)"
API calls,40.468887,16.752474,802.0,20.888371,0.003854,156.190052,cudaFree
API calls,32.641245,13.512148,10003.0,1.350809,0.01297,7.574176,cudaDeviceSynchronize
API calls,19.661841,8.139203,14446.0,0.563422,0.016251,399.183297,cudaMalloc
API calls,6.168078,2.553334,53640.0,0.047601,0.02745,2.680817,cudaLaunchKernel
API calls,0.888366,0.367747,2411.0,0.152529,0.042712,8.142518,cudaMemcpy
API calls,0.071941,0.029781,401.0,0.074265,0.037139,0.153452,cudaGetDeviceProperties
API calls,0.065511,0.027119,411.0,0.065982,0.032347,0.836799,cudaMallocHost
API calls,0.022764,0.009423,401.0,0.023499,0.017762,0.073496,cudaThreadSynchronize
API calls,0.00545,0.002256,401.0,0.005626,0.003646,0.065475,cudaGetDevice
API calls,0.005211,0.002157,1604.0,0.001344,0.000625,0.005261,cudaGetLastError
API calls,0.000589,0.000244,191.0,0.001277,0.000625,0.039222,cuDeviceGetAttribute
API calls,0.000054,0.000022,2.0,0.011173,0.008595,0.013751,cuDeviceTotalMem
API calls,0.00002,0.000008,4.0,0.002057,0.001303,0.002553,cuDeviceGetCount
API calls,0.000014,0.000006,1.0,0.005626,0.005626,0.005626,cuInit
API calls,0.00001,0.000004,3.0,0.001371,0.000833,0.002084,cuDeviceGet
API calls,0.000008,0.000003,2.0,0.001692,0.001354,0.002031,cuDeviceGetName
API calls,0.000005,0.000002,1.0,0.002136,0.002136,0.002136,cuDriverGetVersion
API calls,0.000005,0.000002,2.0,0.000989,0.000937,0.001041,cuDeviceGetUuid
