Type,Time(%),Time,Calls,Avg,Min,Max,Name
API calls,0.000524,0.000113,97.0,1.16,0.625,24.688,cuDeviceGetAttribute
API calls,0.000045,0.00001,1.0,9.74,9.74,9.74,cuDeviceTotalMem
API calls,0.000028,0.000006,3.0,2.014,1.094,3.386,cuDeviceGetCount
API calls,0.000015,0.000003,2.0,1.614,1.302,1.927,cuDeviceGet
API calls,0.000007,0.000002,1.0,1.563,1.563,1.563,cuDeviceGetName
API calls,0.000005,0.000001,1.0,0.99,0.99,0.99,cuDeviceGetUuid
,%,s,,us,us,us,
GPU activities,39.363756,1.698593,20002.0,84.921,80.939,108.596,"gpu_calcOutputs(Neuron*, int*)"
GPU activities,12.030589,0.519134,10001.0,51.908,51.407,62.085,"gpu_propErrorBackwards(Neuron*, double*, int)"
GPU activities,11.742225,0.506691,10001.0,50.664,49.898,59.689,"gpu_setBackwardError(Neuron*, double, int)"
GPU activities,8.405359,0.362701,20002.0,18.133,17.449,20.521,"gpu_updateWeights(Neuron*, int)"
GPU activities,7.108201,0.306727,20003.0,15.334,14.011,17.189,"gpu_setInputs(Neuron*, double*, int)"
GPU activities,6.278833,0.270939,10001.0,27.091,25.782,32.605,"gpu_calcErrorWeightProductSum(Neuron*, int, int, double*)"
GPU activities,6.130315,0.26453,20014.0,13.217,12.708,16.823,"gpu_setInt(int*, int)"
GPU activities,4.229363,0.182502,10001.0,18.248,18.073,22.136,"gpu_getOutputs(Neuron*, double*, int)"
GPU activities,3.097604,0.133665,30009.0,4.454,4.375,10.157,[CUDA memcpy DtoH]
GPU activities,1.595176,0.068834,30010.0,2.293,2.291,4.115,[CUDA memcpy HtoD]
GPU activities,0.015134,0.000653,50.0,13.06,12.918,15.105,"gpu_setDouble(double*, double)"
GPU activities,0.001203,0.000052,2.0,25.964,24.115,27.813,"gpu_getSumAndMaxMin(double*, double*, double*, double*, int)"
GPU activities,0.000921,0.00004,2.0,19.869,17.395,22.344,"gpu_setLearningRate(Neuron*, double, int)"
GPU activities,0.000663,0.000029,2.0,14.297,13.387,15.208,"gpu_setValuesInArray(double, double*)"
GPU activities,0.000657,0.000028,2.0,14.167,13.333,15.001,[CUDA memcpy DtoD]
API calls,39.043305,8.825327,90012.0,98.046,7.865,12239.593,cudaDeviceSynchronize
API calls,28.245595,6.384619,60021.0,106.373,35.574,10251.425,cudaMemcpy
API calls,26.091524,5.897714,120081.0,49.114,29.324,16825.476,cudaLaunchKernel
API calls,6.618996,1.496154,30081.0,49.737,15.521,346224.241,cudaMalloc
API calls,0.000494,0.000112,97.0,1.15,0.677,24.063,cuDeviceGetAttribute
API calls,0.000041,0.000009,1.0,9.167,9.167,9.167,cuDeviceTotalMem
API calls,0.000022,0.000005,3.0,1.684,1.198,2.553,cuDeviceGetCount
API calls,0.000012,0.000003,2.0,1.354,0.937,1.771,cuDeviceGet
API calls,0.000007,0.000002,1.0,1.667,1.667,1.667,cuDeviceGetName
API calls,0.000005,0.000001,1.0,1.094,1.094,1.094,cuDeviceGetUuid
,%,s,,us,us,us,
GPU activities,39.4251,1.704265,20002.0,85.204,80.419,109.222,"gpu_calcOutputs(Neuron*, int*)"
GPU activities,12.145931,0.525043,10001.0,52.499,51.459,63.44,"gpu_propErrorBackwards(Neuron*, double*, int)"
GPU activities,11.630628,0.502768,10001.0,50.271,49.845,58.855,"gpu_setBackwardError(Neuron*, double, int)"
GPU activities,8.458267,0.365633,20002.0,18.279,16.979,20.521,"gpu_updateWeights(Neuron*, int)"
GPU activities,6.953675,0.300593,20003.0,15.027,13.75,17.031,"gpu_setInputs(Neuron*, double*, int)"
GPU activities,6.268271,0.270964,10001.0,27.093,26.563,32.606,"gpu_calcErrorWeightProductSum(Neuron*, int, int, double*)"
GPU activities,6.188064,0.267497,20014.0,13.365,12.761,16.876,"gpu_setInt(int*, int)"
GPU activities,4.225945,0.182679,10001.0,18.266,18.177,21.25,"gpu_getOutputs(Neuron*, double*, int)"
GPU activities,3.093206,0.133713,30009.0,4.455,4.375,10.104,[CUDA memcpy DtoH]
GPU activities,1.592362,0.068834,30010.0,2.293,2.239,4.114,[CUDA memcpy HtoD]
GPU activities,0.015105,0.000653,50.0,13.058,12.916,15.105,"gpu_setDouble(double*, double)"
GPU activities,0.001205,0.000052,2.0,26.042,24.167,27.917,"gpu_getSumAndMaxMin(double*, double*, double*, double*, int)"
GPU activities,0.000921,0.00004,2.0,19.896,17.345,22.448,"gpu_setLearningRate(Neuron*, double, int)"
GPU activities,0.000665,0.000029,2.0,14.376,13.387,15.365,"gpu_setValuesInArray(double, double*)"
GPU activities,0.000654,0.000028,2.0,14.142,13.283,15.001,[CUDA memcpy DtoD]
API calls,39.667411,8.489545,90012.0,94.315,7.448,4283.478,cudaDeviceSynchronize
API calls,28.10901,6.015838,60021.0,100.228,34.063,1351.383,cudaMemcpy
API calls,25.84027,5.530286,120081.0,46.054,29.74,996.792,cudaLaunchKernel
API calls,6.38273,1.36602,30081.0,45.411,15.678,350894.951,cudaMalloc
API calls,0.000488,0.000104,97.0,1.076,0.573,25.105,cuDeviceGetAttribute
API calls,0.000041,0.000009,1.0,8.75,8.75,8.75,cuDeviceTotalMem
API calls,0.000026,0.000006,3.0,1.857,1.198,2.76,cuDeviceGetCount
API calls,0.000014,0.000003,2.0,1.484,1.093,1.875,cuDeviceGet
API calls,0.000006,0.000001,1.0,1.302,1.302,1.302,cuDeviceGetName
API calls,0.000004,0.000001,1.0,0.781,0.781,0.781,cuDeviceGetUuid
